scenario,bus,Pd,Qd,Pg,Qg,Vm,Va,PQ,PV,REF
202,21.0,0.0,0.0,0.0,0.0,1.0005589236110637,-9.658536795521266,1.0,0.0,0.0
202,22.0,1.6542348589822622,1.6,0.0,0.0,1.005567585428847,-9.434012850841922,1.0,0.0,0.0
202,23.0,4.497451022858025,6.7,0.0,0.0,0.986294221955662,-9.964209331868872,1.0,0.0,0.0
202,24.0,0.0,0.0,0.0,0.0,0.9784011319189128,-9.999367202905258,1.0,0.0,0.0
202,25.0,1.8093193770118488,2.3,0.0,0.0,0.9645675078702404,-10.061549060801896,1.0,0.0,0.0
202,26.0,0.0,0.0,0.0,0.0,0.980545289340876,-9.956063219351552,1.0,0.0,0.0
202,27.0,0.0,0.0,0.0,0.0,0.9637517650186056,-8.213506201959035,1.0,0.0,0.0
202,28.0,1.2406761442366967,0.9,0.0,0.0,0.9671114210907478,-10.552868863722654,1.0,0.0,0.0
202,29.0,5.479652970378743,1.9,0.0,0.0,0.9598326478709898,-11.004477715076304,1.0,0.0,0.0
203,0.0,0.0,0.0,152.60700316207863,0.0060688044253076,1.0,0.0,0.0,0.0,1.0
203,1.0,11.217780137473463,12.7,4.687923608766319e-06,9.831557170966512,0.981166886402542,-3.495907435237544,0.0,1.0,0.0
203,2.0,1.2406761442366967,1.2,0.0,0.0,0.975355996285973,-4.586390823890023,1.0,0.0,0.0
203,3.0,3.928807790082872,1.6,0.0,0.0,0.9689555742144266,-5.63398546159512,1.0,0.0,0.0
203,4.0,48.69653866129034,19.0,7.468238832729771e-09,23.93279729581365,0.9622667650036428,-8.41273261941578,0.0,1.0,0.0
203,5.0,0.0,0.0,0.0,0.0,0.9684707562208984,-6.683560685669464,1.0,0.0,0.0
203,6.0,11.78642337024862,10.9,0.0,0.0,0.9595696240697316,-7.646665960796221,1.0,0.0,0.0
203,7.0,15.508451802958708,30.0,5.827452263499865e-09,32.691038632042435,0.9678725078257752,-7.104535160049499,0.0,1.0,0.0
203,8.0,0.0,0.0,0.0,0.0,1.0184908690427097,-8.315240949098824,1.0,0.0,0.0
203,9.0,2.99830068190535,2.0,0.0,0.0,1.0118012759082384,-9.159690799887386,1.0,0.0,0.0
203,10.0,0.0,0.0,3.1322818588864154e-09,21.145256793967608,1.0599840719096314,-8.315240948753052,0.0,1.0,0.0
203,11.0,5.789822006437917,7.5,0.0,0.0,1.0156958471371216,-8.86782242032527,1.0,0.0,0.0
203,12.0,0.0,0.0,8.526101914358369e-09,11.663536552076105,1.0315257488063736,-8.867822419672507,0.0,1.0,0.0
203,13.0,3.205080039278133,1.6,0.0,0.0,1.0037194731552834,-9.30967605158724,1.0,0.0,0.0
203,14.0,4.238976826142046,2.5,0.0,0.0,0.9992533629367344,-9.310604299669832,1.0,0.0,0.0
203,15.0,1.8093193770118488,1.8,0.0,0.0,1.0080881465234723,-9.092990719357314,1.0,0.0,0.0
203,16.0,4.652535540887612,5.8,0.0,0.0,1.006328973152134,-9.221734021946595,1.0,0.0,0.0
203,17.0,1.6542348589822622,0.9,0.0,0.0,0.99549138098325,-9.463170984632876,1.0,0.0,0.0
203,18.0,4.911009737603591,3.4,0.0,0.0,0.993422351938108,-9.785900540285304,1.0,0.0,0.0
203,19.0,1.1372864655503054,0.7,0.0,0.0,0.9974328808654664,-9.659643410895791,1.0,0.0,0.0
203,20.0,9.046596885059246,11.2,0.0,0.0,0.9842912063773652,-9.51950772705784,1.0,0.0,0.0
203,21.0,0.0,0.0,0.0,0.0,0.9880431086192872,-9.470267060171013,1.0,0.0,0.0
203,22.0,1.6542348589822622,1.6,0.0,0.0,0.9837461118417856,-9.607353443861507,1.0,0.0,0.0
203,23.0,4.497451022858025,6.7,0.0,0.0,0.969743469806434,-9.879714408710017,1.0,0.0,0.0
203,24.0,0.0,0.0,0.0,0.0,0.969509798581245,-9.562543285230245,1.0,0.0,0.0
203,25.0,1.8093193770118488,2.3,0.0,0.0,0.955545551014508,-9.625887899447786,1.0,0.0,0.0
203,26.0,0.0,0.0,0.0,0.0,0.9763542040179318,-9.290287113715276,1.0,0.0,0.0
203,27.0,0.0,0.0,0.0,0.0,0.9639470466104482,-6.998046967197749,1.0,0.0,0.0
203,28.0,1.2406761442366967,0.9,0.0,0.0,0.9628594039352786,-9.892297653735724,1.0,0.0,0.0
203,29.0,5.479652970378743,1.9,0.0,0.0,0.9555475076724604,-10.347930669597869,1.0,0.0,0.0
204,0.0,0.0,0.0,65.93076413855331,3.199520737240391e-06,1.0,0.0,0.0,0.0,1.0
204,1.0,11.217780137473463,12.7,84.70468049880965,35.30719996026035,0.9952912193501452,-1.0926204673813231,0.0,1.0,0.0
204,2.0,1.2406761442366967,1.2,0.0,0.0,0.9747183956028408,-3.0875875404290736,1.0,0.0,0.0
204,3.0,3.928807790082872,1.6,0.0,0.0,0.968083959566738,-3.772710051627447,1.0,0.0,0.0
204,4.0,48.69653866129034,19.0,0.0,0.0,0.9447174732651582,-5.757203964315723,0.0,1.0,0.0
204,5.0,0.0,0.0,0.0,0.0,0.9691108494319922,-4.584974306761062,1.0,0.0,0.0
204,6.0,11.78642337024862,10.9,0.0,0.0,0.9526291099750496,-5.335908938711529,1.0,0.0,0.0
204,7.0,15.508451802958708,30.0,-2.7127092656077186e-08,39.99999773156403,0.9714402610513062,-5.064590481606698,0.0,1.0,0.0
204,8.0,0.0,0.0,0.0,0.0,1.025455439585055,-4.584974311390883,1.0,0.0,0.0
204,9.0,2.99830068190535,2.0,0.0,0.0,0.9662612454013624,-9.786332505679107,1.0,0.0,0.0
204,10.0,0.0,0.0,-3.947567355502389e-08,17.604434274898516,1.0599999901803423,-4.584974315718938,0.0,1.0,0.0
204,11.0,5.789822006437917,7.5,0.0,0.0,0.985075609733206,-7.568765899184119,1.0,0.0,0.0
204,12.0,0.0,0.0,0.0,0.0,0.985075609733206,-7.568765899184119,0.0,1.0,0.0
204,13.0,3.205080039278133,1.6,0.0,0.0,0.9719281765087242,-8.188910479549685,1.0,0.0,0.0
204,14.0,4.238976826142046,2.5,0.0,0.0,0.965567409769712,-8.320450670878772,1.0,0.0,0.0
204,15.0,1.8093193770118488,1.8,0.0,0.0,0.9796776447651196,-7.681220463440731,1.0,0.0,0.0
204,16.0,4.652535540887612,5.8,0.0,0.0,0.9595805214357562,-9.913145893517347,1.0,0.0,0.0
204,17.0,1.6542348589822622,0.9,0.0,0.0,0.9480220253182264,-8.929583790967742,1.0,0.0,0.0
204,18.0,4.911009737603591,3.4,0.0,0.0,0.9400000006806144,-9.1978502848064,1.0,0.0,0.0
204,19.0,1.1372864655503054,0.7,0.0,0.0,0.9636367169875922,-9.892277319332695,1.0,0.0,0.0
204,20.0,9.046596885059246,11.2,0.0,0.0,0.9568655999794132,-9.808447134293376,1.0,0.0,0.0
204,21.0,0.0,0.0,0.0,0.0,0.9577315557937864,-9.759375242063877,1.0,0.0,0.0
204,22.0,1.6542348589822622,1.6,0.0,0.0,0.9579578821625848,-8.798848295464184,1.0,0.0,0.0
204,23.0,4.497451022858025,6.7,0.0,0.0,0.9547353013210526,-9.299471373264025,1.0,0.0,0.0
204,24.0,0.0,0.0,0.0,0.0,0.9626101912049708,-8.516312204123015,1.0,0.0,0.0
204,25.0,1.8093193770118488,2.3,0.0,0.0,0.9485428424925496,-8.580581844392329,1.0,0.0,0.0
204,26.0,0.0,0.0,0.0,0.0,0.9744423490948452,-7.951424655449475,1.0,0.0,0.0
204,27.0,0.0,0.0,0.0,0.0,0.9661709261049686,-5.018276905447995,1.0,0.0,0.0
204,28.0,1.2406761442366967,0.9,0.0,0.0,0.9609195645814372,-8.555832278856029,1.0,0.0,0.0
204,29.0,5.479652970378743,1.9,0.0,0.0,0.9535924552032174,-9.013319116258256,1.0,0.0,0.0
205,0.0,0.0,0.0,152.47402559800963,0.0019403432263587,1.0,0.0,0.0,0.0,1.0
205,1.0,11.217780137473463,12.7,1.4558207111061997e-06,13.092935772086555,0.9817531514829624,-3.507162309879521,0.0,1.0,0.0
205,2.0,1.2406761442366967,1.2,0.0,0.0,0.9737133362360614,-4.548555969986543,1.0,0.0,0.0
205,3.0,3.928807790082872,1.6,0.0,0.0,0.9669267348313352,-5.587627171265128,1.0,0.0,0.0
205,4.0,48.69653866129034,19.0,1.7997233225716986e-10,24.23774784553136,0.9625801914692258,-8.42333537544302,0.0,1.0,0.0
205,5.0,0.0,0.0,0.0,0.0,0.9678708151455888,-6.681647254388077,1.0,0.0,0.0
205,6.0,11.78642337024862,10.9,0.0,0.0,0.959342493151221,-7.649535282843823,1.0,0.0,0.0
205,7.0,15.508451802958708,30.0,7.07009864919342e-10,34.577839831012575,0.96842328925373,-7.113254798743781,0.0,1.0,0.0
205,8.0,0.0,0.0,0.0,0.0,1.0132064678233137,-8.436281993466181,1.0,0.0,0.0
205,9.0,2.99830068190535,2.0,0.0,0.0,1.0013858051431512,-9.353228153343125,1.0,0.0,0.0
205,10.0,0.0,0.0,2.1152640019258444e-09,23.75534374516592,1.0598282799821452,-8.436281993231425,0.0,1.0,0.0
205,11.0,5.789822006437917,7.5,0.0,0.0,0.998577629594258,-8.754493631205587,1.0,0.0,0.0
205,12.0,0.0,0.0,0.0,0.0,0.998577629594258,-8.754493631205587,0.0,1.0,0.0
205,13.0,3.205080039278133,1.6,0.0,0.0,0.9889640972825272,-9.208235825106788,1.0,0.0,0.0
205,14.0,4.238976826142046,2.5,0.0,0.0,0.9869171003007547,-9.265353976799204,1.0,0.0,0.0
205,15.0,1.8093193770118488,1.8,0.0,0.0,0.9935841899990486,-9.129210684133362,1.0,0.0,0.0
205,16.0,4.652535540887612,5.8,0.0,0.0,0.9946444605179304,-9.363487609273951,1.0,0.0,0.0
205,17.0,1.6542348589822622,0.9,0.0,0.0,0.9829653156865626,-9.623482293901306,1.0,0.0,0.0
205,18.0,4.911009737603591,3.4,0.0,0.0,0.9828869546711468,-9.743381815983584,1.0,0.0,0.0
205,19.0,1.1372864655503054,0.7,0.0,0.0,0.9868937697234562,-9.677387640801753,1.0,0.0,0.0
205,20.0,9.046596885059246,11.2,0.0,0.0,0.990697089341672,-9.505631133934338,1.0,0.0,0.0
205,21.0,0.0,0.0,0.0,0.0,0.9910044271761698,-9.501569655368575,1.0,0.0,0.0
205,22.0,1.6542348589822622,1.6,0.0,0.0,0.9810923552340808,-9.460706083536753,1.0,0.0,0.0
205,23.0,4.497451022858025,6.7,0.0,0.0,0.9799870108229696,-9.584965424951204,1.0,0.0,0.0
205,24.0,0.0,0.0,0.0,0.0,0.9762305285429248,-9.349942859170024,1.0,0.0,0.0
205,25.0,1.8093193770118488,2.3,0.0,0.0,0.9623652452213602,-9.412405588020366,1.0,0.0,0.0
205,26.0,0.0,0.0,0.0,0.0,0.9808617505758498,-9.133166503530166,1.0,0.0,0.0
205,27.0,0.0,0.0,0.0,0.0,0.9658876789850904,-7.0223218167492405,1.0,0.0,0.0
205,28.0,1.2406761442366967,0.9,0.0,0.0,0.9742205660152372,-9.323497771989253,1.0,0.0,0.0
205,29.0,5.479652970378743,1.9,0.0,0.0,0.949925912325052,-10.790143855387011,1.0,0.0,0.0
206,0.0,0.0,0.0,152.4109220705371,0.0002366438505596,1.0,0.0,0.0,0.0,1.0
206,1.0,11.217780137473463,12.7,2.681848170524476e-07,9.56930014371153,0.9811638656302094,-3.49143068472941,0.0,1.0,0.0
206,2.0,1.2406761442366967,1.2,0.0,0.0,0.9754528437322684,-4.579767877828497,1.0,0.0,0.0
206,3.0,3.928807790082872,1.6,0.0,0.0,0.96907410022659,-5.625724086333255,1.0,0.0,0.0
206,4.0,48.69653866129034,19.0,-3.2319943321559445e-10,23.63565728387705,0.9621608490377456,-8.403343267759505,0.0,1.0,0.0
206,5.0,0.0,0.0,0.0,0.0,0.9688711371802716,-6.681733812258217,1.0,0.0,0.0
206,6.0,11.78642337024862,10.9,0.0,0.0,0.9597638858072396,-7.641902695521685,1.0,0.0,0.0
206,7.0,15.508451802958708,30.0,-2.9760593221926467e-10,30.28147570737849,0.967890388689318,-7.085274573411027,0.0,1.0,0.0
206,8.0,0.0,0.0,0.0,0.0,1.0166664342634737,-8.391202629490868,1.0,0.0,0.0
206,9.0,2.99830068190535,2.0,0.0,0.0,1.00788285021476,-9.279709136734551,1.0,0.0,0.0
206,10.0,0.0,0.0,-1.8664104876142123e-10,22.054858788540987,1.05994609399346,-8.39120262951151,0.0,1.0,0.0
206,11.0,5.789822006437917,7.5,0.0,0.0,1.0143176003909535,-8.835340465818227,1.0,0.0,0.0
206,12.0,0.0,0.0,-3.98189981316288e-10,9.222037059630225,1.0268903660053643,-8.835340465848898,0.0,1.0,0.0
206,13.0,3.205080039278133,1.6,0.0,0.0,1.0036142402129506,-9.270924799819683,1.0,0.0,0.0
206,14.0,4.238976826142046,2.5,0.0,0.0,1.0004328644074296,-9.293956454390395,1.0,0.0,0.0
206,15.0,1.8093193770118488,1.8,0.0,0.0,1.0054951796130966,-9.121077276476214,1.0,0.0,0.0
206,16.0,4.652535540887612,5.8,0.0,0.0,1.0028427873610282,-9.315320563482544,1.0,0.0,0.0
206,17.0,1.6542348589822622,0.9,0.0,0.0,0.9941138836034784,-9.607724736735817,1.0,0.0,0.0
206,18.0,4.911009737603591,3.4,0.0,0.0,0.9926063804521774,-9.703664387770544,1.0,0.0,0.0
206,19.0,1.1372864655503054,0.7,0.0,0.0,0.9958204546512524,-9.6274169295058,1.0,0.0,0.0
206,20.0,9.046596885059246,11.2,0.0,0.0,0.997508841786688,-9.434574410293685,1.0,0.0,0.0
206,21.0,0.0,0.0,0.0,0.0,0.9978905267797804,-9.432105307821097,1.0,0.0,0.0
206,22.0,1.6542348589822622,1.6,0.0,0.0,0.9922532609550028,-9.456469873809253,1.0,0.0,0.0
206,23.0,4.497451022858025,6.7,0.0,0.0,0.9879264921429942,-9.541423607270676,1.0,0.0,0.0
206,24.0,0.0,0.0,0.0,0.0,0.9817230780668952,-9.283616168097714,1.0,0.0,0.0
206,25.0,1.8093193770118488,2.3,0.0,0.0,0.967937623160832,-9.345371847304287,1.0,0.0,0.0
206,26.0,0.0,0.0,0.0,0.0,0.9847870757350814,-9.0560944453279,1.0,0.0,0.0
206,27.0,0.0,0.0,0.0,0.0,0.966921833653006,-7.014777852786986,1.0,0.0,0.0
206,28.0,1.2406761442366967,0.9,0.0,0.0,0.971414303771434,-9.647700998438978,1.0,0.0,0.0
206,29.0,5.479652970378743,1.9,0.0,0.0,0.9641687413720424,-10.095291703881582,1.0,0.0,0.0
207,0.0,0.0,0.0,153.39171395415653,0.0015072113004777,1.0,0.0,0.0,0.0,1.0
207,1.0,11.217780137473463,12.7,1.3165381256198936e-06,9.958101507791348,0.9823727785441198,-3.2056092115414683,0.0,1.0,0.0
207,2.0,1.2406761442366967,1.2,0.0,0.0,0.972919633285802,-5.504872150669458,1.0,0.0,0.0
207,3.0,3.928807790082872,1.6,0.0,0.0,0.9661043693051234,-6.776025737405586,1.0,0.0,0.0
207,4.0,48.69653866129034,19.0,6.420531745013394e-10,25.67589198948352,0.9630272845019072,-9.115812845438986,0.0,1.0,0.0
207,5.0,0.0,0.0,0.0,0.0,0.9644894940614764,-8.361807910116328,1.0,0.0,0.0
207,6.0,11.78642337024862,10.9,0.0,0.0,0.957342808372162,-8.92567205451829,1.0,0.0,0.0
207,7.0,15.508451802958708,30.0,1.0517695634903255e-09,33.803670562162644,0.9643710815407612,-8.794257242426806,0.0,1.0,0.0
207,8.0,0.0,0.0,0.0,0.0,1.015481816135407,-9.962202948370422,1.0,0.0,0.0
207,9.0,2.99830068190535,2.0,0.0,0.0,1.0077421449968853,-10.790382340719384,1.0,0.0,0.0
207,10.0,0.0,0.0,1.8689292129216955e-09,22.68546263884937,1.0599968197737013,-9.962202948163505,0.0,1.0,0.0
207,11.0,5.789822006437917,7.5,0.0,0.0,1.0182140107940116,-10.205992100463332,1.0,0.0,0.0
207,12.0,0.0,0.0,1.1019656696615982e-09,14.066685635962903,1.0372010337997657,-10.20599210037963,0.0,1.0,0.0
207,13.0,3.205080039278133,1.6,0.0,0.0,0.9862833186178976,-11.065742984798552,1.0,0.0,0.0
207,14.0,4.238976826142046,2.5,0.0,0.0,0.996708923817839,-10.898784368188196,1.0,0.0,0.0
207,15.0,1.8093193770118488,1.8,0.0,0.0,1.0075616300866417,-10.542583790029628,1.0,0.0,0.0
207,16.0,4.652535540887612,5.8,0.0,0.0,1.003425561282187,-10.800711339799973,1.0,0.0,0.0
207,17.0,1.6542348589822622,0.9,0.0,0.0,0.9916392997700544,-11.181487132153851,1.0,0.0,0.0
207,18.0,4.911009737603591,3.4,0.0,0.0,0.9908758807534492,-11.258287039259264,1.0,0.0,0.0
207,19.0,1.1372864655503054,0.7,0.0,0.0,0.99449018610629,-11.171622194958688,1.0,0.0,0.0
207,20.0,9.046596885059246,11.2,0.0,0.0,0.9761304141048702,-11.247254388075463,1.0,0.0,0.0
207,21.0,0.0,0.0,0.0,0.0,0.9799136897152187,-11.197190132919998,1.0,0.0,0.0
207,22.0,1.6542348589822622,1.6,0.0,0.0,0.98445930501533,-11.11914109729146,1.0,0.0,0.0
207,23.0,4.497451022858025,6.7,0.0,0.0,0.9747716178281728,-11.283751590861783,1.0,0.0,0.0
207,24.0,0.0,0.0,0.0,0.0,0.9708572728387294,-11.03204582326086,1.0,0.0,0.0
207,25.0,1.8093193770118488,2.3,0.0,0.0,0.9569129818980534,-11.09521212783768,1.0,0.0,0.0
207,26.0,0.0,0.0,0.0,0.0,0.9754259609747976,-10.80427822920818,1.0,0.0,0.0
207,27.0,0.0,0.0,0.0,0.0,0.9605051582259534,-8.660863143499439,1.0,0.0,0.0
207,28.0,1.2406761442366967,0.9,0.0,0.0,0.968747192812484,-10.996751526822006,1.0,0.0,0.0
207,29.0,5.479652970378743,1.9,0.0,0.0,0.9443010775907998,-12.480419885904878,1.0,0.0,0.0
208,0.0,0.0,0.0,152.4109220705371,0.0002366438505596,1.0,0.0,0.0,0.0,1.0
208,1.0,11.217780137473463,12.7,2.681848170524476e-07,9.56930014371153,0.9811638656302094,-3.49143068472941,0.0,1.0,0.0
208,2.0,1.2406761442366967,1.2,0.0,0.0,0.9754528437322684,-4.579767877828497,1.0,0.0,0.0
208,3.0,3.928807790082872,1.6,0.0,0.0,0.96907410022659,-5.625724086333255,1.0,0.0,0.0
208,4.0,48.69653866129034,19.0,-3.2319943321559445e-10,23.63565728387705,0.9621608490377456,-8.403343267759505,0.0,1.0,0.0
208,5.0,0.0,0.0,0.0,0.0,0.9688711371802716,-6.681733812258217,1.0,0.0,0.0
208,6.0,11.78642337024862,10.9,0.0,0.0,0.9597638858072396,-7.641902695521685,1.0,0.0,0.0
208,7.0,15.508451802958708,30.0,-2.9760593221926467e-10,30.28147570737849,0.967890388689318,-7.085274573411027,0.0,1.0,0.0
208,8.0,0.0,0.0,0.0,0.0,1.0166664342634737,-8.391202629490868,1.0,0.0,0.0
208,9.0,2.99830068190535,2.0,0.0,0.0,1.00788285021476,-9.279709136734551,1.0,0.0,0.0
208,10.0,0.0,0.0,-1.8664104876142123e-10,22.054858788540987,1.05994609399346,-8.39120262951151,0.0,1.0,0.0
208,11.0,5.789822006437917,7.5,0.0,0.0,1.0143176003909535,-8.835340465818227,1.0,0.0,0.0
208,12.0,0.0,0.0,-3.98189981316288e-10,9.222037059630225,1.0268903660053643,-8.835340465848898,0.0,1.0,0.0
208,13.0,3.205080039278133,1.6,0.0,0.0,1.0036142402129506,-9.270924799819683,1.0,0.0,0.0
208,14.0,4.238976826142046,2.5,0.0,0.0,1.0004328644074296,-9.293956454390395,1.0,0.0,0.0
208,15.0,1.8093193770118488,1.8,0.0,0.0,1.0054951796130966,-9.121077276476214,1.0,0.0,0.0
208,16.0,4.652535540887612,5.8,0.0,0.0,1.0028427873610282,-9.315320563482544,1.0,0.0,0.0
208,17.0,1.6542348589822622,0.9,0.0,0.0,0.9941138836034784,-9.607724736735817,1.0,0.0,0.0
208,18.0,4.911009737603591,3.4,0.0,0.0,0.9926063804521774,-9.703664387770544,1.0,0.0,0.0
208,19.0,1.1372864655503054,0.7,0.0,0.0,0.9958204546512524,-9.6274169295058,1.0,0.0,0.0
208,20.0,9.046596885059246,11.2,0.0,0.0,0.997508841786688,-9.434574410293685,1.0,0.0,0.0
208,21.0,0.0,0.0,0.0,0.0,0.9978905267797804,-9.432105307821097,1.0,0.0,0.0
208,22.0,1.6542348589822622,1.6,0.0,0.0,0.9922532609550028,-9.456469873809253,1.0,0.0,0.0
208,23.0,4.497451022858025,6.7,0.0,0.0,0.9879264921429942,-9.541423607270676,1.0,0.0,0.0
208,24.0,0.0,0.0,0.0,0.0,0.9817230780668952,-9.283616168097714,1.0,0.0,0.0
208,25.0,1.8093193770118488,2.3,0.0,0.0,0.967937623160832,-9.345371847304287,1.0,0.0,0.0
208,26.0,0.0,0.0,0.0,0.0,0.9847870757350814,-9.0560944453279,1.0,0.0,0.0
208,27.0,0.0,0.0,0.0,0.0,0.966921833653006,-7.014777852786986,1.0,0.0,0.0
208,28.0,1.2406761442366967,0.9,0.0,0.0,0.971414303771434,-9.647700998438978,1.0,0.0,0.0
208,29.0,5.479652970378743,1.9,0.0,0.0,0.9641687413720424,-10.095291703881582,1.0,0.0,0.0
209,0.0,0.0,0.0,138.00001092256306,0.0002484932275947,1.0,0.0,0.0,0.0,1.0
209,1.0,11.217780137473463,12.7,17.71620816734714,10.43679127282678,0.9751783085138253,-4.637420254761333,0.0,1.0,0.0
209,2.0,1.2406761442366967,1.2,0.0,0.0,0.9554267434058932,-9.127937956834252,1.0,0.0,0.0
209,3.0,3.928807790082872,1.6,0.0,0.0,0.9559221610299394,-9.105201655477575,1.0,0.0,0.0
209,4.0,48.69653866129034,19.0,-1.0980583460529087e-09,27.24140147063727,0.9553786440489074,-10.762853796549049,0.0,1.0,0.0
209,5.0,0.0,0.0,0.0,0.0,0.9534999231364926,-10.053685261406054,1.0,0.0,0.0
209,6.0,11.78642337024862,10.9,0.0,0.0,0.9476209112259496,-10.601651926280407,1.0,0.0,0.0
209,7.0,15.508451802958708,30.0,-5.734048799090567e-10,39.60230494954348,0.9558816999246011,-10.591189548467575,0.0,1.0,0.0
209,8.0,0.0,0.0,0.0,0.0,1.0169123131478326,-21.69572600033994,1.0,0.0,0.0
209,9.0,2.99830068190535,2.0,0.0,0.0,0.9942778388248058,-21.695726000344344,1.0,0.0,0.0
209,10.0,0.0,0.0,7.068923936944936e-11,21.805477347426528,1.0597120463751646,-21.69572600033212,0.0,1.0,0.0
209,11.0,5.789822006437917,7.5,0.0,0.0,0.9732709280543346,-24.753047553612088,1.0,0.0,0.0
209,12.0,0.0,0.0,3.0681602689144004e-10,16.053254659721414,0.99583938327028,-24.753047553586697,0.0,1.0,0.0
209,13.0,3.205080039278133,1.6,0.0,0.0,0.9652120691896752,-24.899420948804632,1.0,0.0,0.0
209,14.0,4.238976826142046,2.5,0.0,0.0,0.9670595077215248,-24.67741604760722,1.0,0.0,0.0
209,15.0,1.8093193770118488,1.8,0.0,0.0,0.9780096690206886,-23.579430156861097,1.0,0.0,0.0
209,16.0,4.652535540887612,5.8,0.0,0.0,0.9839571494769332,-22.347291823718816,1.0,0.0,0.0
209,17.0,1.6542348589822622,0.9,0.0,0.0,0.9673988109926764,-23.95452051623189,1.0,0.0,0.0
209,18.0,4.911009737603591,3.4,0.0,0.0,0.970000613701089,-23.432435622436785,1.0,0.0,0.0
209,19.0,1.1372864655503054,0.7,0.0,0.0,0.9755435606902289,-23.027510477224126,1.0,0.0,0.0
209,20.0,9.046596885059246,11.2,0.0,0.0,0.9821608909041796,-21.558717238317985,1.0,0.0,0.0
209,21.0,0.0,0.0,0.0,0.0,0.9820823621115692,-21.459987320693244,1.0,0.0,0.0
209,22.0,1.6542348589822622,1.6,0.0,0.0,0.9616489516436848,-20.379040892349902,1.0,0.0,0.0
209,23.0,4.497451022858025,6.7,0.0,0.0,0.9684150030357304,-20.23418653345906,1.0,0.0,0.0
209,24.0,0.0,0.0,0.0,0.0,0.9703424575044765,-17.352094409683062,1.0,0.0,0.0
209,25.0,1.8093193770118488,2.3,0.0,0.0,0.956390548769664,-17.415328748407276,1.0,0.0,0.0
209,26.0,0.0,0.0,0.0,0.0,0.9787610151665372,-15.501702110178584,1.0,0.0,0.0
209,27.0,0.0,0.0,0.0,0.0,0.9515308599434132,-10.765231119136937,1.0,0.0,0.0
209,28.0,1.2406761442366967,0.9,0.0,0.0,0.9653012755921088,-16.10071531344667,1.0,0.0,0.0
209,29.0,5.479652970378743,1.9,0.0,0.0,0.958008438708151,-16.55403075121178,1.0,0.0,0.0
210,0.0,0.0,0.0,152.81901900600758,0.0246004174444536,1.0,0.0,0.0,0.0,1.0
210,1.0,11.217780137473463,12.7,9.581560478006097e-06,14.84375567914369,0.9837875643018316,-3.251588818357494,0.0,1.0,0.0
210,2.0,1.2406761442366967,1.2,0.0,0.0,0.968861182792946,-5.338501053258431,1.0,0.0,0.0
210,3.0,3.928807790082872,1.6,0.0,0.0,0.9610704371361326,-6.5718958729533465,1.0,0.0,0.0
210,4.0,48.69653866129034,19.0,-1.5233933182635174e-08,27.44062805651498,0.9642372090953192,-8.66161756872158,0.0,1.0,0.0
210,5.0,0.0,0.0,0.0,0.0,0.962140657693738,-7.308060145645645,1.0,0.0,0.0
210,6.0,11.78642337024862,10.9,0.0,0.0,0.9565490160654406,-8.115079148956204,1.0,0.0,0.0
210,7.0,15.508451802958708,30.0,-1.6666189643100404e-08,39.9901048128594,0.9646911498706215,-7.779333546525751,0.0,1.0,0.0
210,8.0,0.0,0.0,0.0,0.0,0.9853628300806798,-9.029527664008306,1.0,0.0,0.0
210,9.0,2.99830068190535,2.0,0.0,0.0,0.9865564603216592,-9.937262025341836,1.0,0.0,0.0
210,10.0,0.0,0.0,0.0,0.0,0.9853628300806798,-9.029527664008306,0.0,1.0,0.0
210,11.0,5.789822006437917,7.5,0.0,0.0,1.008938354566944,-9.858190316461933,1.0,0.0,0.0
210,12.0,0.0,0.0,-1.2265279722801504e-08,17.64258296751013,1.032852340322925,-9.858190317406052,0.0,1.0,0.0
210,13.0,3.205080039278133,1.6,0.0,0.0,0.9962698959585148,-10.275314206737262,1.0,0.0,0.0
210,14.0,4.238976826142046,2.5,0.0,0.0,0.9913985016604876,-10.231715177449042,1.0,0.0,0.0
210,15.0,1.8093193770118488,1.8,0.0,0.0,0.9933877681834145,-9.95665215109042,1.0,0.0,0.0
210,16.0,4.652535540887612,5.8,0.0,0.0,0.9842428155986488,-10.043118492153456,1.0,0.0,0.0
210,17.0,1.6542348589822622,0.9,0.0,0.0,0.980635327077716,-10.454526922653612,1.0,0.0,0.0
210,18.0,4.911009737603591,3.4,0.0,0.0,0.9765241063728426,-10.493946738246324,1.0,0.0,0.0
210,19.0,1.1372864655503054,0.7,0.0,0.0,0.9784335139994792,-10.383297903175182,1.0,0.0,0.0
210,20.0,9.046596885059246,11.2,0.0,0.0,0.9770284186072544,-10.11166527703544,1.0,0.0,0.0
210,21.0,0.0,0.0,0.0,0.0,0.9777553334544088,-10.113662272383374,1.0,0.0,0.0
210,22.0,1.6542348589822622,1.6,0.0,0.0,0.9802176704209112,-10.326170105045462,1.0,0.0,0.0
210,23.0,4.497451022858025,6.7,0.0,0.0,0.971957061455212,-10.317397813671445,1.0,0.0,0.0
210,24.0,0.0,0.0,0.0,0.0,0.969233077588025,-10.065043849079364,1.0,0.0,0.0
210,25.0,1.8093193770118488,2.3,0.0,0.0,0.9552647244683408,-10.12842517253242,1.0,0.0,0.0
210,26.0,0.0,0.0,0.0,0.0,0.974552898539152,-9.835357417269854,1.0,0.0,0.0
210,27.0,0.0,0.0,0.0,0.0,0.9604891483942622,-7.662754419035238,1.0,0.0,0.0
