scenario,index1,index2,G,B
42,14.0,11.0,-3.0953961826564296,6.097275864326261
42,14.0,13.0,-2.4909522639994623,2.250874059369649
42,14.0,14.0,9.365498545964757,-16.01163373210796
42,14.0,17.0,-1.8108011504072024,3.687418931630696
42,14.0,22.0,-1.9683489489016612,3.976064876781356
42,15.0,11.0,-1.9519977922801688,4.104359379111847
42,15.0,15.0,3.271064728633931,-8.94513365126506
42,15.0,16.0,-1.3190669363537617,4.8407742721532125
42,16.0,9.0,-3.956039125715353,10.317447719844054
42,16.0,15.0,-1.3190669363537617,4.8407742721532125
42,16.0,16.0,5.275106062069114,-15.158221991997266
42,17.0,14.0,-1.8108011504072024,3.687418931630696
42,17.0,17.0,4.886487584415919,-9.906177730909668
42,17.0,18.0,-3.0756864340087167,6.218758799278971
42,18.0,17.0,-3.0756864340087167,6.218758799278971
42,18.0,18.0,8.958039375185187,-17.98346468163191
42,18.0,19.0,-5.88235294117647,11.76470588235294
42,19.0,9.0,-1.7848303152666305,3.98535828943083
42,19.0,18.0,-5.88235294117647,11.76470588235294
42,19.0,19.0,7.6671832564431,-15.75006417178377
42,20.0,9.0,-5.101853820159654,10.98071411292983
42,20.0,20.0,21.876495189895888,-45.10843276170355
42,20.0,21.0,-16.774641369736234,34.127718648773715
42,21.0,9.0,-2.619319553382597,5.400770303329455
42,21.0,20.0,-16.774641369736234,34.127718648773715
42,21.0,21.0,21.93449907537439,-43.48289181517921
42,21.0,23.0,-2.5405381522555563,3.95440286307604
42,22.0,14.0,-1.9683489489016612,3.976064876781356
42,22.0,22.0,3.429754555384988,-6.965303617315433
42,22.0,23.0,-1.4614056064833263,2.989238740534077
42,23.0,21.0,-2.5405381522555563,3.95440286307604
42,23.0,22.0,-1.4614056064833263,2.989238740534077
42,23.0,23.0,5.311836702613133,-9.188263657315172
42,23.0,24.0,-1.3098929438742493,2.287622053705056
42,24.0,23.0,-1.3098929438742493,2.287622053705056
42,24.0,24.0,4.495715080321987,-7.864978761969621
42,24.0,25.0,-1.2165301194494855,1.8171440463475024
42,24.0,26.0,-1.9692920169982515,3.760212661917064
42,25.0,24.0,-1.2165301194494855,1.8171440463475024
42,25.0,25.0,1.2165301194494855,-1.8171440463475024
42,26.0,24.0,-1.9692920169982515,3.760212661917064
42,26.0,26.0,3.652281470778589,-9.46044252232512
42,26.0,27.0,0.0,2.608731947574922
42,26.0,28.0,-0.99553355095268,1.881005840357816
42,26.0,29.0,-0.6874559028276572,1.293971494797717
42,27.0,5.0,-4.362844058012917,15.463571542897856
42,27.0,7.0,-1.4439790613954469,4.540814658476248
42,27.0,26.0,0.0,2.608731947574922
42,27.0,27.0,5.806823119408364,-22.67145722159613
42,28.0,26.0,-0.99553355095268,1.881005840357816
42,28.0,28.0,1.9075867579849564,-3.604364401207048
42,28.0,29.0,-0.9120532070322764,1.7233585608492326
42,29.0,26.0,-0.6874559028276572,1.293971494797717
42,29.0,28.0,-0.9120532070322764,1.7233585608492326
42,29.0,29.0,1.5995091098599337,-3.0173300556469496
43,0.0,0.0,6.765516048652632,-21.23160167089863
43,0.0,1.0,-5.224646179885656,15.646726840803398
43,0.0,2.0,-1.5408698687669766,5.631674830095234
43,1.0,0.0,-5.224646179885656,15.646726840803398
43,1.0,1.0,9.75228216552403,-30.648662892676068
43,1.0,3.0,-1.7055303166990268,5.1973792282565086
43,1.0,4.0,-1.1359607881738778,4.772479328281356
43,1.0,5.0,-1.6861448807654689,5.116477495334806
43,2.0,0.0,-1.5408698687669766,5.631674830095234
43,2.0,2.0,9.736318911079088,-29.13794745915803
43,2.0,3.0,-8.19544904231211,23.5308726290628
43,3.0,1.0,-1.7055303166990268,5.1973792282565086
43,3.0,2.0,-8.19544904231211,23.5308726290628
43,3.0,3.0,16.314103089185693,-55.509410535254254
43,3.0,5.0,-6.413123730174556,22.31120356548123
43,3.0,11.0,0.0,4.191255364806866
43,4.0,1.0,-1.1359607881738778,4.772479328281356
43,4.0,4.0,4.089980824135861,-12.190647245055052
43,4.0,6.0,-2.954020035961983,7.449267916773697
43,5.0,1.0,-1.6861448807654689,5.116477495334806
43,5.0,3.0,-6.413123730174556,22.31120356548123
43,5.0,5.0,22.341631269034565,-82.8291478657789
43,5.0,6.0,-3.590210423980992,11.02611441072814
43,5.0,7.0,-6.289308176100628,22.0125786163522
43,5.0,8.0,0.0,4.915840805411357
43,5.0,9.0,0.0,1.8561002591115965
43,5.0,27.0,-4.362844058012917,15.463571542897856
43,6.0,4.0,-2.954020035961983,7.449267916773697
43,6.0,5.0,-3.590210423980992,11.02611441072814
43,6.0,6.0,6.544230459942975,-18.45668232750184
43,7.0,5.0,-6.289308176100628,22.0125786163522
43,7.0,7.0,7.733287237496075,-26.527493274828448
43,7.0,27.0,-1.4439790613954469,4.540814658476248
43,8.0,5.0,0.0,4.915840805411357
43,8.0,8.0,0.0,-18.706293706293707
43,8.0,9.0,0.0,9.090909090909092
43,8.0,10.0,0.0,4.807692307692308
43,9.0,5.0,0.0,1.8561002591115965
43,9.0,8.0,0.0,9.090909090909092
43,9.0,9.0,13.462042814524237,-41.3837606675224
43,9.0,16.0,-3.956039125715353,10.317447719844054
43,9.0,19.0,-1.7848303152666305,3.98535828943083
43,9.0,20.0,-5.101853820159654,10.98071411292983
43,9.0,21.0,-2.619319553382597,5.400770303329455
43,10.0,8.0,0.0,4.807692307692308
43,10.0,10.0,0.0,-4.807692307692308
43,11.0,3.0,0.0,4.191255364806866
43,11.0,11.0,6.573961583776156,-24.424167659260668
43,11.0,12.0,0.0,7.142857142857143
43,11.0,13.0,-1.5265676088395577,3.1734252729654173
43,11.0,14.0,-3.0953961826564296,6.097275864326261
43,11.0,15.0,-1.9519977922801688,4.104359379111847
43,12.0,11.0,0.0,7.142857142857143
43,12.0,12.0,0.0,-7.142857142857143
43,13.0,11.0,-1.5265676088395577,3.1734252729654173
43,13.0,13.0,4.01751987283902,-5.424299332335067
43,13.0,14.0,-2.4909522639994623,2.250874059369649
43,14.0,11.0,-3.0953961826564296,6.097275864326261
43,14.0,13.0,-2.4909522639994623,2.250874059369649
43,14.0,14.0,9.365498545964757,-16.01163373210796
43,14.0,17.0,-1.8108011504072024,3.687418931630696
43,14.0,22.0,-1.9683489489016612,3.976064876781356
43,15.0,11.0,-1.9519977922801688,4.104359379111847
43,15.0,15.0,3.271064728633931,-8.94513365126506
43,15.0,16.0,-1.3190669363537617,4.8407742721532125
43,16.0,9.0,-3.956039125715353,10.317447719844054
43,16.0,15.0,-1.3190669363537617,4.8407742721532125
43,16.0,16.0,5.275106062069114,-15.158221991997266
43,17.0,14.0,-1.8108011504072024,3.687418931630696
43,17.0,17.0,4.886487584415919,-9.906177730909668
43,17.0,18.0,-3.0756864340087167,6.218758799278971
43,18.0,17.0,-3.0756864340087167,6.218758799278971
43,18.0,18.0,8.958039375185187,-17.98346468163191
43,18.0,19.0,-5.88235294117647,11.76470588235294
43,19.0,9.0,-1.7848303152666305,3.98535828943083
43,19.0,18.0,-5.88235294117647,11.76470588235294
43,19.0,19.0,7.6671832564431,-15.75006417178377
43,20.0,9.0,-5.101853820159654,10.98071411292983
43,20.0,20.0,21.876495189895888,-45.10843276170355
43,20.0,21.0,-16.774641369736234,34.127718648773715
43,21.0,9.0,-2.619319553382597,5.400770303329455
43,21.0,20.0,-16.774641369736234,34.127718648773715
43,21.0,21.0,21.93449907537439,-43.48289181517921
43,21.0,23.0,-2.5405381522555563,3.95440286307604
43,22.0,14.0,-1.9683489489016612,3.976064876781356
43,22.0,22.0,3.429754555384988,-6.965303617315433
43,22.0,23.0,-1.4614056064833263,2.989238740534077
43,23.0,21.0,-2.5405381522555563,3.95440286307604
43,23.0,22.0,-1.4614056064833263,2.989238740534077
43,23.0,23.0,5.311836702613133,-9.188263657315172
43,23.0,24.0,-1.3098929438742493,2.287622053705056
43,24.0,23.0,-1.3098929438742493,2.287622053705056
43,24.0,24.0,4.495715080321987,-7.864978761969621
43,24.0,25.0,-1.2165301194494855,1.8171440463475024
43,24.0,26.0,-1.9692920169982515,3.760212661917064
43,25.0,24.0,-1.2165301194494855,1.8171440463475024
43,25.0,25.0,1.2165301194494855,-1.8171440463475024
43,26.0,24.0,-1.9692920169982515,3.760212661917064
43,26.0,26.0,3.652281470778589,-9.46044252232512
43,26.0,27.0,0.0,2.608731947574922
43,26.0,28.0,-0.99553355095268,1.881005840357816
43,26.0,29.0,-0.6874559028276572,1.293971494797717
43,27.0,5.0,-4.362844058012917,15.463571542897856
43,27.0,7.0,-1.4439790613954469,4.540814658476248
43,27.0,26.0,0.0,2.608731947574922
43,27.0,27.0,5.806823119408364,-22.67145722159613
43,28.0,26.0,-0.99553355095268,1.881005840357816
43,28.0,28.0,1.9075867579849564,-3.604364401207048
43,28.0,29.0,-0.9120532070322764,1.7233585608492326
43,29.0,26.0,-0.6874559028276572,1.293971494797717
43,29.0,28.0,-0.9120532070322764,1.7233585608492326
43,29.0,29.0,1.5995091098599337,-3.0173300556469496
44,0.0,0.0,6.765516048652632,-21.23160167089863
44,0.0,1.0,-5.224646179885656,15.646726840803398
44,0.0,2.0,-1.5408698687669766,5.631674830095234
44,1.0,0.0,-5.224646179885656,15.646726840803398
44,1.0,1.0,9.75228216552403,-30.648662892676068
44,1.0,3.0,-1.7055303166990268,5.1973792282565086
44,1.0,4.0,-1.1359607881738778,4.772479328281356
44,1.0,5.0,-1.6861448807654689,5.116477495334806
44,2.0,0.0,-1.5408698687669766,5.631674830095234
44,2.0,2.0,9.736318911079088,-29.13794745915803
44,2.0,3.0,-8.19544904231211,23.5308726290628
44,3.0,1.0,-1.7055303166990268,5.1973792282565086
44,3.0,2.0,-8.19544904231211,23.5308726290628
44,3.0,3.0,16.314103089185693,-55.509410535254254
44,3.0,5.0,-6.413123730174556,22.31120356548123
44,3.0,11.0,0.0,4.191255364806866
44,4.0,1.0,-1.1359607881738778,4.772479328281356
44,4.0,4.0,4.089980824135861,-12.190647245055052
44,4.0,6.0,-2.954020035961983,7.449267916773697
44,5.0,1.0,-1.6861448807654689,5.116477495334806
44,5.0,3.0,-6.413123730174556,22.31120356548123
44,5.0,5.0,22.341631269034565,-77.80272577435625
44,5.0,6.0,-3.590210423980992,11.02611441072814
44,5.0,7.0,-6.289308176100628,22.0125786163522
44,5.0,9.0,0.0,1.8561002591115965
44,5.0,27.0,-4.362844058012917,15.463571542897856
44,6.0,4.0,-2.954020035961983,7.449267916773697
44,6.0,5.0,-3.590210423980992,11.02611441072814
44,6.0,6.0,6.544230459942975,-18.45668232750184
44,7.0,5.0,-6.289308176100628,22.0125786163522
44,7.0,7.0,7.733287237496075,-26.527493274828448
44,7.0,27.0,-1.4439790613954469,4.540814658476248
44,8.0,8.0,0.0,-13.8986013986014
44,8.0,9.0,0.0,9.090909090909092
44,8.0,10.0,0.0,4.807692307692308
44,9.0,5.0,0.0,1.8561002591115965
44,9.0,8.0,0.0,9.090909090909092
44,9.0,9.0,11.677212499257603,-37.39840237809157
44,9.0,16.0,-3.956039125715353,10.317447719844054
44,9.0,20.0,-5.101853820159654,10.98071411292983
44,9.0,21.0,-2.619319553382597,5.400770303329455
44,10.0,8.0,0.0,4.807692307692308
44,10.0,10.0,0.0,-4.807692307692308
44,11.0,3.0,0.0,4.191255364806866
44,11.0,11.0,6.573961583776156,-24.424167659260668
44,11.0,12.0,0.0,7.142857142857143
44,11.0,13.0,-1.5265676088395577,3.1734252729654173
44,11.0,14.0,-3.0953961826564296,6.097275864326261
44,11.0,15.0,-1.9519977922801688,4.104359379111847
44,12.0,11.0,0.0,7.142857142857143
44,12.0,12.0,0.0,-7.142857142857143
44,13.0,11.0,-1.5265676088395577,3.1734252729654173
44,13.0,13.0,4.01751987283902,-5.424299332335067
44,13.0,14.0,-2.4909522639994623,2.250874059369649
44,14.0,11.0,-3.0953961826564296,6.097275864326261
44,14.0,13.0,-2.4909522639994623,2.250874059369649
44,14.0,14.0,9.365498545964757,-16.01163373210796
44,14.0,17.0,-1.8108011504072024,3.687418931630696
44,14.0,22.0,-1.9683489489016612,3.976064876781356
44,15.0,11.0,-1.9519977922801688,4.104359379111847
44,15.0,15.0,1.9519977922801688,-4.104359379111847
44,16.0,9.0,-3.956039125715353,10.317447719844054
44,16.0,16.0,3.956039125715353,-10.317447719844054
44,17.0,14.0,-1.8108011504072024,3.687418931630696
44,17.0,17.0,4.886487584415919,-9.906177730909668
44,17.0,18.0,-3.0756864340087167,6.218758799278971
44,18.0,17.0,-3.0756864340087167,6.218758799278971
44,18.0,18.0,8.958039375185187,-17.98346468163191
44,18.0,19.0,-5.88235294117647,11.76470588235294
44,19.0,18.0,-5.88235294117647,11.76470588235294
44,19.0,19.0,5.88235294117647,-11.76470588235294
44,20.0,9.0,-5.101853820159654,10.98071411292983
44,20.0,20.0,21.876495189895888,-45.10843276170355
44,20.0,21.0,-16.774641369736234,34.127718648773715
44,21.0,9.0,-2.619319553382597,5.400770303329455
44,21.0,20.0,-16.774641369736234,34.127718648773715
44,21.0,21.0,19.393960923118836,-39.52848895210317
44,22.0,14.0,-1.9683489489016612,3.976064876781356
44,22.0,22.0,3.429754555384988,-6.965303617315433
44,22.0,23.0,-1.4614056064833263,2.989238740534077
44,23.0,22.0,-1.4614056064833263,2.989238740534077
44,23.0,23.0,2.771298550357576,-5.233860794239132
44,23.0,24.0,-1.3098929438742493,2.287622053705056
44,24.0,23.0,-1.3098929438742493,2.287622053705056
44,24.0,24.0,4.495715080321987,-7.864978761969621
44,24.0,25.0,-1.2165301194494855,1.8171440463475024
44,24.0,26.0,-1.9692920169982515,3.760212661917064
44,25.0,24.0,-1.2165301194494855,1.8171440463475024
44,25.0,25.0,1.2165301194494855,-1.8171440463475024
44,26.0,24.0,-1.9692920169982515,3.760212661917064
44,26.0,26.0,3.652281470778589,-9.46044252232512
44,26.0,27.0,0.0,2.608731947574922
44,26.0,28.0,-0.99553355095268,1.881005840357816
44,26.0,29.0,-0.6874559028276572,1.293971494797717
44,27.0,5.0,-4.362844058012917,15.463571542897856
44,27.0,7.0,-1.4439790613954469,4.540814658476248
44,27.0,26.0,0.0,2.608731947574922
44,27.0,27.0,5.806823119408364,-22.67145722159613
44,28.0,26.0,-0.99553355095268,1.881005840357816
44,28.0,28.0,1.9075867579849564,-3.604364401207048
44,28.0,29.0,-0.9120532070322764,1.7233585608492326
44,29.0,26.0,-0.6874559028276572,1.293971494797717
44,29.0,28.0,-0.9120532070322764,1.7233585608492326
44,29.0,29.0,1.5995091098599337,-3.0173300556469496
45,0.0,0.0,6.765516048652632,-21.23160167089863
45,0.0,1.0,-5.224646179885656,15.646726840803398
45,0.0,2.0,-1.5408698687669766,5.631674830095234
45,1.0,0.0,-5.224646179885656,15.646726840803398
45,1.0,1.0,9.75228216552403,-30.648662892676068
45,1.0,3.0,-1.7055303166990268,5.1973792282565086
45,1.0,4.0,-1.1359607881738778,4.772479328281356
45,1.0,5.0,-1.6861448807654689,5.116477495334806
45,2.0,0.0,-1.5408698687669766,5.631674830095234
45,2.0,2.0,9.736318911079088,-29.13794745915803
45,2.0,3.0,-8.19544904231211,23.5308726290628
45,3.0,1.0,-1.7055303166990268,5.1973792282565086
45,3.0,2.0,-8.19544904231211,23.5308726290628
45,3.0,3.0,16.314103089185693,-55.509410535254254
45,3.0,5.0,-6.413123730174556,22.31120356548123
45,3.0,11.0,0.0,4.191255364806866
45,4.0,1.0,-1.1359607881738778,4.772479328281356
45,4.0,4.0,1.1359607881738778,-4.751579328281355
45,5.0,1.0,-1.6861448807654689,5.116477495334806
45,5.0,3.0,-6.413123730174556,22.31120356548123
45,5.0,5.0,22.341631269034565,-82.8291478657789
45,5.0,6.0,-3.590210423980992,11.02611441072814
45,5.0,7.0,-6.289308176100628,22.0125786163522
45,5.0,8.0,0.0,4.915840805411357
45,5.0,9.0,0.0,1.8561002591115965
45,5.0,27.0,-4.362844058012917,15.463571542897856
45,6.0,5.0,-3.590210423980992,11.02611441072814
45,6.0,6.0,3.590210423980992,-11.01761441072814
45,7.0,5.0,-6.289308176100628,22.0125786163522
45,7.0,7.0,7.733287237496075,-26.527493274828448
45,7.0,27.0,-1.4439790613954469,4.540814658476248
45,8.0,5.0,0.0,4.915840805411357
45,8.0,8.0,0.0,-18.706293706293707
45,8.0,9.0,0.0,9.090909090909092
45,8.0,10.0,0.0,4.807692307692308
45,9.0,5.0,0.0,1.8561002591115965
45,9.0,8.0,0.0,9.090909090909092
45,9.0,9.0,13.462042814524237,-41.3837606675224
45,9.0,16.0,-3.956039125715353,10.317447719844054
45,9.0,19.0,-1.7848303152666305,3.98535828943083
45,9.0,20.0,-5.101853820159654,10.98071411292983
45,9.0,21.0,-2.619319553382597,5.400770303329455
45,10.0,8.0,0.0,4.807692307692308
45,10.0,10.0,0.0,-4.807692307692308
45,11.0,3.0,0.0,4.191255364806866
45,11.0,11.0,6.573961583776156,-24.424167659260668
45,11.0,12.0,0.0,7.142857142857143
45,11.0,13.0,-1.5265676088395577,3.1734252729654173
45,11.0,14.0,-3.0953961826564296,6.097275864326261
45,11.0,15.0,-1.9519977922801688,4.104359379111847
45,12.0,11.0,0.0,7.142857142857143
45,12.0,12.0,0.0,-7.142857142857143
45,13.0,11.0,-1.5265676088395577,3.1734252729654173
45,13.0,13.0,4.01751987283902,-5.424299332335067
45,13.0,14.0,-2.4909522639994623,2.250874059369649
45,14.0,11.0,-3.0953961826564296,6.097275864326261
45,14.0,13.0,-2.4909522639994623,2.250874059369649
45,14.0,14.0,9.365498545964757,-16.01163373210796
45,14.0,17.0,-1.8108011504072024,3.687418931630696
45,14.0,22.0,-1.9683489489016612,3.976064876781356
45,15.0,11.0,-1.9519977922801688,4.104359379111847
45,15.0,15.0,3.271064728633931,-8.94513365126506
45,15.0,16.0,-1.3190669363537617,4.8407742721532125
45,16.0,9.0,-3.956039125715353,10.317447719844054
45,16.0,15.0,-1.3190669363537617,4.8407742721532125
45,16.0,16.0,5.275106062069114,-15.158221991997266
45,17.0,14.0,-1.8108011504072024,3.687418931630696
45,17.0,17.0,4.886487584415919,-9.906177730909668
45,17.0,18.0,-3.0756864340087167,6.218758799278971
45,18.0,17.0,-3.0756864340087167,6.218758799278971
45,18.0,18.0,8.958039375185187,-17.98346468163191
45,18.0,19.0,-5.88235294117647,11.76470588235294
45,19.0,9.0,-1.7848303152666305,3.98535828943083
45,19.0,18.0,-5.88235294117647,11.76470588235294
45,19.0,19.0,7.6671832564431,-15.75006417178377
45,20.0,9.0,-5.101853820159654,10.98071411292983
45,20.0,20.0,21.876495189895888,-45.10843276170355
45,20.0,21.0,-16.774641369736234,34.127718648773715
45,21.0,9.0,-2.619319553382597,5.400770303329455
45,21.0,20.0,-16.774641369736234,34.127718648773715
45,21.0,21.0,21.93449907537439,-43.48289181517921
45,21.0,23.0,-2.5405381522555563,3.95440286307604
45,22.0,14.0,-1.9683489489016612,3.976064876781356
45,22.0,22.0,3.429754555384988,-6.965303617315433
45,22.0,23.0,-1.4614056064833263,2.989238740534077
45,23.0,21.0,-2.5405381522555563,3.95440286307604
45,23.0,22.0,-1.4614056064833263,2.989238740534077
45,23.0,23.0,5.311836702613133,-9.188263657315172
45,23.0,24.0,-1.3098929438742493,2.287622053705056
45,24.0,23.0,-1.3098929438742493,2.287622053705056
45,24.0,24.0,4.495715080321987,-7.864978761969621
45,24.0,25.0,-1.2165301194494855,1.8171440463475024
45,24.0,26.0,-1.9692920169982515,3.760212661917064
45,25.0,24.0,-1.2165301194494855,1.8171440463475024
45,25.0,25.0,1.2165301194494855,-1.8171440463475024
45,26.0,24.0,-1.9692920169982515,3.760212661917064
45,26.0,26.0,3.652281470778589,-9.46044252232512
45,26.0,27.0,0.0,2.608731947574922
45,26.0,28.0,-0.99553355095268,1.881005840357816
45,26.0,29.0,-0.6874559028276572,1.293971494797717
45,27.0,5.0,-4.362844058012917,15.463571542897856
45,27.0,7.0,-1.4439790613954469,4.540814658476248
45,27.0,26.0,0.0,2.608731947574922
45,27.0,27.0,5.806823119408364,-22.67145722159613
45,28.0,26.0,-0.99553355095268,1.881005840357816
45,28.0,28.0,1.9075867579849564,-3.604364401207048
45,28.0,29.0,-0.9120532070322764,1.7233585608492326
45,29.0,26.0,-0.6874559028276572,1.293971494797717
45,29.0,28.0,-0.9120532070322764,1.7233585608492326
45,29.0,29.0,1.5995091098599337,-3.0173300556469496
46,0.0,0.0,6.765516048652632,-21.23160167089863
46,0.0,1.0,-5.224646179885656,15.646726840803398
46,0.0,2.0,-1.5408698687669766,5.631674830095234
46,1.0,0.0,-5.224646179885656,15.646726840803398
46,1.0,1.0,9.75228216552403,-30.648662892676068
46,1.0,3.0,-1.7055303166990268,5.1973792282565086
46,1.0,4.0,-1.1359607881738778,4.772479328281356
46,1.0,5.0,-1.6861448807654689,5.116477495334806
46,2.0,0.0,-1.5408698687669766,5.631674830095234
46,2.0,2.0,9.736318911079088,-29.13794745915803
46,2.0,3.0,-8.19544904231211,23.5308726290628
46,3.0,1.0,-1.7055303166990268,5.1973792282565086
46,3.0,2.0,-8.19544904231211,23.5308726290628
46,3.0,3.0,16.314103089185693,-55.509410535254254
46,3.0,5.0,-6.413123730174556,22.31120356548123
46,3.0,11.0,0.0,4.191255364806866
46,4.0,1.0,-1.1359607881738778,4.772479328281356
46,4.0,4.0,4.089980824135861,-12.190647245055052
46,4.0,6.0,-2.954020035961983,7.449267916773697
46,5.0,1.0,-1.6861448807654689,5.116477495334806
46,5.0,3.0,-6.413123730174556,22.31120356548123
46,5.0,5.0,22.341631269034565,-82.8291478657789
46,5.0,6.0,-3.590210423980992,11.02611441072814
46,5.0,7.0,-6.289308176100628,22.0125786163522
46,5.0,8.0,0.0,4.915840805411357
46,5.0,9.0,0.0,1.8561002591115965
46,5.0,27.0,-4.362844058012917,15.463571542897856
46,6.0,4.0,-2.954020035961983,7.449267916773697
46,6.0,5.0,-3.590210423980992,11.02611441072814
46,6.0,6.0,6.544230459942975,-18.45668232750184
46,7.0,5.0,-6.289308176100628,22.0125786163522
46,7.0,7.0,7.733287237496075,-26.527493274828448
46,7.0,27.0,-1.4439790613954469,4.540814658476248
46,8.0,5.0,0.0,4.915840805411357
46,8.0,8.0,0.0,-18.706293706293707
46,8.0,9.0,0.0,9.090909090909092
46,8.0,10.0,0.0,4.807692307692308
46,9.0,5.0,0.0,1.8561002591115965
46,9.0,8.0,0.0,9.090909090909092
46,9.0,9.0,13.462042814524237,-41.3837606675224
46,9.0,16.0,-3.956039125715353,10.317447719844054
46,9.0,19.0,-1.7848303152666305,3.98535828943083
46,9.0,20.0,-5.101853820159654,10.98071411292983
46,9.0,21.0,-2.619319553382597,5.400770303329455
46,10.0,8.0,0.0,4.807692307692308
46,10.0,10.0,0.0,-4.807692307692308
46,11.0,3.0,0.0,4.191255364806866
46,11.0,11.0,5.047393974936599,-21.25074238629525
46,11.0,12.0,0.0,7.142857142857143
46,11.0,14.0,-3.0953961826564296,6.097275864326261
46,11.0,15.0,-1.9519977922801688,4.104359379111847
46,12.0,11.0,0.0,7.142857142857143
46,12.0,12.0,0.0,-7.142857142857143
46,13.0,13.0,2.4909522639994623,-2.250874059369649
46,13.0,14.0,-2.4909522639994623,2.250874059369649
46,14.0,11.0,-3.0953961826564296,6.097275864326261
46,14.0,13.0,-2.4909522639994623,2.250874059369649
46,14.0,14.0,9.365498545964757,-16.01163373210796
46,14.0,17.0,-1.8108011504072024,3.687418931630696
46,14.0,22.0,-1.9683489489016612,3.976064876781356
46,15.0,11.0,-1.9519977922801688,4.104359379111847
46,15.0,15.0,3.271064728633931,-8.94513365126506
46,15.0,16.0,-1.3190669363537617,4.8407742721532125
46,16.0,9.0,-3.956039125715353,10.317447719844054
46,16.0,15.0,-1.3190669363537617,4.8407742721532125
46,16.0,16.0,5.275106062069114,-15.158221991997266
46,17.0,14.0,-1.8108011504072024,3.687418931630696
46,17.0,17.0,4.886487584415919,-9.906177730909668
46,17.0,18.0,-3.0756864340087167,6.218758799278971
46,18.0,17.0,-3.0756864340087167,6.218758799278971
46,18.0,18.0,8.958039375185187,-17.98346468163191
46,18.0,19.0,-5.88235294117647,11.76470588235294
46,19.0,9.0,-1.7848303152666305,3.98535828943083
46,19.0,18.0,-5.88235294117647,11.76470588235294
46,19.0,19.0,7.6671832564431,-15.75006417178377
46,20.0,9.0,-5.101853820159654,10.98071411292983
46,20.0,20.0,21.876495189895888,-45.10843276170355
46,20.0,21.0,-16.774641369736234,34.127718648773715
46,21.0,9.0,-2.619319553382597,5.400770303329455
46,21.0,20.0,-16.774641369736234,34.127718648773715
46,21.0,21.0,21.93449907537439,-43.48289181517921
46,21.0,23.0,-2.5405381522555563,3.95440286307604
46,22.0,14.0,-1.9683489489016612,3.976064876781356
46,22.0,22.0,3.429754555384988,-6.965303617315433
46,22.0,23.0,-1.4614056064833263,2.989238740534077
46,23.0,21.0,-2.5405381522555563,3.95440286307604
46,23.0,22.0,-1.4614056064833263,2.989238740534077
46,23.0,23.0,5.311836702613133,-9.188263657315172
46,23.0,24.0,-1.3098929438742493,2.287622053705056
46,24.0,23.0,-1.3098929438742493,2.287622053705056
46,24.0,24.0,4.495715080321987,-7.864978761969621
46,24.0,25.0,-1.2165301194494855,1.8171440463475024
46,24.0,26.0,-1.9692920169982515,3.760212661917064
46,25.0,24.0,-1.2165301194494855,1.8171440463475024
46,25.0,25.0,1.2165301194494855,-1.8171440463475024
46,26.0,24.0,-1.9692920169982515,3.760212661917064
46,26.0,26.0,3.652281470778589,-9.46044252232512
46,26.0,27.0,0.0,2.608731947574922
46,26.0,28.0,-0.99553355095268,1.881005840357816
46,26.0,29.0,-0.6874559028276572,1.293971494797717
46,27.0,5.0,-4.362844058012917,15.463571542897856
46,27.0,7.0,-1.4439790613954469,4.540814658476248
46,27.0,26.0,0.0,2.608731947574922
46,27.0,27.0,5.806823119408364,-22.67145722159613
46,28.0,26.0,-0.99553355095268,1.881005840357816
46,28.0,28.0,1.9075867579849564,-3.604364401207048
46,28.0,29.0,-0.9120532070322764,1.7233585608492326
46,29.0,26.0,-0.6874559028276572,1.293971494797717
46,29.0,28.0,-0.9120532070322764,1.7233585608492326
46,29.0,29.0,1.5995091098599337,-3.0173300556469496
47,0.0,0.0,6.765516048652632,-21.23160167089863
47,0.0,1.0,-5.224646179885656,15.646726840803398
47,0.0,2.0,-1.5408698687669766,5.631674830095234
47,1.0,0.0,-5.224646179885656,15.646726840803398
47,1.0,1.0,9.75228216552403,-30.648662892676068
47,1.0,3.0,-1.7055303166990268,5.1973792282565086
47,1.0,4.0,-1.1359607881738778,4.772479328281356
47,1.0,5.0,-1.6861448807654689,5.116477495334806
47,2.0,0.0,-1.5408698687669766,5.631674830095234
47,2.0,2.0,9.736318911079088,-29.13794745915803
47,2.0,3.0,-8.19544904231211,23.5308726290628
47,3.0,1.0,-1.7055303166990268,5.1973792282565086
47,3.0,2.0,-8.19544904231211,23.5308726290628
47,3.0,3.0,16.314103089185693,-55.509410535254254
47,3.0,5.0,-6.413123730174556,22.31120356548123
47,3.0,11.0,0.0,4.191255364806866
47,4.0,1.0,-1.1359607881738778,4.772479328281356
47,4.0,4.0,4.089980824135861,-12.190647245055052
47,4.0,6.0,-2.954020035961983,7.449267916773697
47,5.0,1.0,-1.6861448807654689,5.116477495334806
47,5.0,3.0,-6.413123730174556,22.31120356548123
47,5.0,5.0,22.341631269034565,-82.8291478657789
47,5.0,6.0,-3.590210423980992,11.02611441072814
47,5.0,7.0,-6.289308176100628,22.0125786163522
47,5.0,8.0,0.0,4.915840805411357
47,5.0,9.0,0.0,1.8561002591115965
47,5.0,27.0,-4.362844058012917,15.463571542897856
47,6.0,4.0,-2.954020035961983,7.449267916773697
47,6.0,5.0,-3.590210423980992,11.02611441072814
